Algorithm,Log Source,Log,P-Value,Min Adaptive Window,Max Adaptive Window,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Process Graph Metrics,with_noise_20,log_35_1687181968,0.1,200,400,[],"[842, 1057, 2418, 2651, 3788, 4180]",,,00:00:22,22.89846669975668,0.0040780884594401
Process Graph Metrics,with_noise_20,log_35_1687181968,0.1,200,500,"[1156, 4124]","[842, 1057, 2418, 2651, 3788, 4180]",0.5,77.5,00:00:23,23.28029519040137,0.0041460899715763
Process Graph Metrics,without_noise,log_35_1687181968,0.1,200,600,"[1077, 1396, 4029, 4889]","[842, 1057, 2418, 2651, 3788, 4180]",0.4,85.5,00:00:04,4.903991554863751,0.0008733733846596
Process Graph Metrics,with_noise_20,log_35_1687181968,0.1,200,700,"[1154, 2769, 4124]","[842, 1057, 2418, 2651, 3788, 4180]",0.6666666666666666,90.33333333333331,00:00:30,30.68777203653008,0.0054653200421246
Process Graph Metrics,with_noise_20,log_35_1687181968,0.1,300,400,[],"[842, 1057, 2418, 2651, 3788, 4180]",,,00:00:29,29.64932330790907,0.0052803781492269
Process Graph Metrics,without_noise,log_35_1687181968,0.1,300,500,"[1065, 1882, 2541, 3976, 5692]","[842, 1057, 2418, 2651, 3788, 4180]",0.5454545454545454,102.0,00:00:08,8.03047588467598,0.0014301827043056
Process Graph Metrics,without_noise,log_35_1687181968,0.1,300,600,"[1077, 1396, 4029, 4889]","[842, 1057, 2418, 2651, 3788, 4180]",0.4,85.5,00:00:04,4.833325431682169,0.000860788144556
Process Graph Metrics,without_noise,log_35_1687181968,0.1,300,700,"[1035, 1955, 4134]","[842, 1057, 2418, 2651, 3788, 4180]",0.4444444444444444,34.0,00:00:06,6.9946880815550685,0.0012457147073116
Process Graph Metrics,with_noise_20,log_35_1687181968,0.1,400,400,[],"[842, 1057, 2418, 2651, 3788, 4180]",,,00:00:31,31.0532850464806,0.0055304158586786
Process Graph Metrics,with_noise_10,log_35_1687181968,0.1,400,500,"[1118, 4038]","[842, 1057, 2418, 2651, 3788, 4180]",0.5,101.5,00:00:20,20.995171450078487,0.003739122252908
Process Graph Metrics,without_noise,log_35_1687181968,0.1,400,600,"[1017, 1784, 2541, 4008, 5692]","[842, 1057, 2418, 2651, 3788, 4180]",0.5454545454545454,107.33333333333331,00:00:11,11.116167684085667,0.0019797271031319
Process Graph Metrics,with_noise_10,log_35_1687181968,0.1,400,700,"[1112, 4094, 5900]","[842, 1057, 2418, 2651, 3788, 4180]",0.4444444444444444,70.5,00:00:48,48.44970203563571,0.0086286201310125
Process Graph Metrics,without_noise,log_36_1687181970,0.0001,100,500,"[891, 1673, 2774]","[754, 1601, 2593]",1.0,130.0,00:00:17,17.7705420833081,0.0048250182143111
Process Graph Metrics,with_noise_10,log_36_1687181970,0.0001,200,400,"[886, 1709, 2713]","[754, 1601, 2593]",1.0,120.0,00:00:25,25.120080057531595,0.0068205484815453
Process Graph Metrics,without_noise,log_36_1687181970,0.0001,200,500,"[891, 1673, 2774]","[754, 1601, 2593]",1.0,130.0,00:00:18,18.43672442715615,0.0050058985683291
Process Graph Metrics,without_noise,log_36_1687181970,0.0001,300,400,"[912, 1698]","[754, 1601, 2593]",0.8,127.5,00:00:15,15.879354401491582,0.0043115271250316
Process Graph Metrics,without_noise,log_36_1687181970,0.0001,300,500,"[891, 1673, 2774]","[754, 1601, 2593]",1.0,130.0,00:00:15,15.060791606083512,0.004089272768418
Process Graph Metrics,without_noise,log_36_1687181970,0.0001,300,600,"[996, 1775]","[754, 1601, 2593]",0.4,174.0,00:01:07,67.04928985703737,0.0182050746285738
Process Graph Metrics,without_noise,log_36_1687181970,0.0001,300,700,"[996, 1775, 2858]","[754, 1601, 2593]",0.3333333333333333,174.0,00:01:11,71.80146048590541,0.0194953734688855
Process Graph Metrics,with_noise_20,log_36_1687181970,0.0001,400,400,"[873, 1709, 2736]","[754, 1601, 2593]",1.0,123.33333333333331,00:00:29,29.10624261945486,0.0079028625086763
Process Graph Metrics,with_noise_10,log_36_1687181970,0.0001,400,500,"[911, 1804, 2710]","[754, 1601, 2593]",0.6666666666666666,137.0,00:00:26,26.891602570191026,0.0073015483492237
Process Graph Metrics,with_noise_20,log_36_1687181970,0.0001,400,600,"[916, 1741, 2768]","[754, 1601, 2593]",1.0,159.0,00:01:35,95.39535533543676,0.0259015355241479
Process Graph Metrics,with_noise_10,log_36_1687181970,0.005,100,500,"[841, 1680, 2677]","[754, 1601, 2593]",1.0,83.33333333333333,00:00:22,22.532653607428077,0.0061180161844768
Process Graph Metrics,without_noise,log_36_1687181970,0.005,200,400,"[874, 1701, 2764]","[754, 1601, 2593]",1.0,130.33333333333334,00:00:56,56.68312996532768,0.0153904778618864
Process Graph Metrics,with_noise_10,log_36_1687181970,0.005,200,500,"[841, 1680, 2677]","[754, 1601, 2593]",1.0,83.33333333333333,00:00:15,15.976184845902026,0.0043378183127618
Process Graph Metrics,with_noise_10,log_36_1687181970,0.005,200,700,"[898, 1821, 2695]","[754, 1601, 2593]",0.6666666666666666,123.0,00:00:52,52.19763849209994,0.0141725871550637
Process Graph Metrics,with_noise_10,log_36_1687181970,0.005,300,400,"[853, 1688, 2679, 3621]","[754, 1601, 2593]",0.8571428571428571,90.66666666666669,00:00:19,19.244736016727984,0.0052252880849112
