Algorithm,Log Source,Log,P-Value,Min Adaptive Window,Max Adaptive Window,ADWIN Step Size,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Martjushev ADWIN J,with_noise_10,log_87_1687182053,0.4,100,400,50,"[99, 600, 1376, 2827, 3603]","[1385, 2862, 3527, 3777]",0.6666666666666665,40.0,00:00:29,29.656550810672343,0.0064823061881251
Martjushev ADWIN J,without_noise,log_87_1687182053,0.4,100,500,20,"[99, 660, 1391, 1762, 2943, 3574]","[1385, 2862, 3527, 3777]",0.6,44.66666666666666,00:00:30,30.804479891434312,0.0067332196484009
Martjushev ADWIN J,with_noise_20,log_87_1687182053,0.4,100,600,10,"[99, 1340, 1731, 2072, 2323, 2879, 3595]","[1385, 2862, 3527, 3777]",0.5454545454545454,43.333333333333336,00:00:37,37.8206731164828,0.0082668137959525
Martjushev ADWIN J,without_noise,log_87_1687182053,0.4,100,700,20,"[99, 660, 1391, 1762, 2943, 3574]","[1385, 2862, 3527, 3777]",0.6,44.66666666666666,00:00:31,31.352780331857502,0.0068530667392038
Martjushev ADWIN J,with_noise_20,log_87_1687182053,0.4,200,400,10,"[219, 640, 1418, 1732, 2858, 3594]","[1385, 2862, 3527, 3777]",0.6,34.666666666666664,00:00:34,34.911667581647635,0.0076309655916169
Martjushev ADWIN J,with_noise_20,log_87_1687182053,0.4,200,500,50,"[1374, 1750, 2938, 3602]","[1385, 2862, 3527, 3777]",0.75,54.0,00:00:26,26.846818754449487,0.0058681571047977
Martjushev ADWIN J,without_noise,log_87_1687182053,0.4,200,600,10,"[229, 660, 1381, 1752, 2878, 3574]","[1385, 2862, 3527, 3777]",0.6,22.33333333333333,00:00:31,31.250655986368656,0.0068307444778947
Martjushev ADWIN J,without_noise,log_87_1687182053,0.4,200,700,20,"[579, 1360, 2862, 3572]","[1385, 2862, 3527, 3777]",0.75,23.33333333333333,00:00:29,29.70686713978648,0.0064933042928495
Martjushev ADWIN J,with_noise_10,log_87_1687182053,0.4,300,400,10,"[619, 1417, 2826, 3572]","[1385, 2862, 3527, 3777]",0.75,37.66666666666666,00:00:31,31.970955861732364,0.0069881870736027
Martjushev ADWIN J,without_noise,log_87_1687182053,0.4,300,500,50,"[1374, 1800, 2944, 3602]","[1385, 2862, 3527, 3777]",0.75,56.0,00:00:25,25.585580703802407,0.0055924766565688
Martjushev ADWIN J,with_noise_10,log_87_1687182053,0.4,300,600,10,"[539, 1380, 2821, 3572]","[1385, 2862, 3527, 3777]",0.75,30.33333333333333,00:00:34,34.06033027730882,0.0074448809349308
Martjushev ADWIN J,with_noise_10,log_87_1687182053,0.4,300,700,10,"[539, 1380, 2906, 3592]","[1385, 2862, 3527, 3777]",0.75,38.0,00:00:33,33.03334156796336,0.0072204025285165
Martjushev ADWIN J,without_noise,log_87_1687182053,0.4,400,400,50,"[1399, 2850, 3601]","[1385, 2862, 3527, 3777]",0.8571428571428571,33.333333333333336,00:00:25,25.15471853967756,0.0054982991343557
Martjushev ADWIN J,without_noise,log_87_1687182053,0.4,400,500,20,"[1391, 2848, 3641]","[1385, 2862, 3527, 3777]",0.8571428571428571,44.66666666666666,00:00:25,25.9084164602682,0.0056630418492389
Martjushev ADWIN J,with_noise_20,log_87_1687182053,0.4,400,700,20,"[579, 1360, 2871, 3682]","[1385, 2862, 3527, 3777]",0.75,43.0,00:00:28,28.82796134892851,0.0063011937374707
Martjushev ADWIN J,with_noise_20,log_88_1687182055,0.4,100,400,10,"[1354, 1810, 2271, 3142]","[1401, 1950, 2206, 3218, 3462]",0.888888888888889,82.0,00:00:17,17.977088949643075,0.0042229478387698
Martjushev ADWIN J,without_noise,log_88_1687182055,0.4,100,500,50,"[1405, 1600, 1901, 3389]","[1401, 1950, 2206, 3218, 3462]",0.6666666666666665,42.0,00:00:12,12.958006100729108,0.003043929081684
Martjushev ADWIN J,with_noise_10,log_88_1687182055,0.4,100,600,20,"[1499, 1820, 3281, 3622]","[1401, 1950, 2206, 3218, 3462]",0.888888888888889,112.75,00:00:16,16.238262533210218,0.0038144849737397
Martjushev ADWIN J,with_noise_20,log_88_1687182055,0.4,100,700,10,"[1374, 1840, 2271, 3197]","[1401, 1950, 2206, 3218, 3462]",0.888888888888889,55.75,00:00:15,15.86798836942762,0.003727504902379
Martjushev ADWIN J,with_noise_10,log_88_1687182055,0.4,200,400,20,"[1416, 1820, 3231]","[1401, 1950, 2206, 3218, 3462]",0.7499999999999999,52.66666666666666,00:00:14,14.962169169448316,0.0035147214398516
Martjushev ADWIN J,with_noise_20,log_88_1687182055,0.4,200,500,20,"[1391, 1800, 3193]","[1401, 1950, 2206, 3218, 3462]",0.7499999999999999,61.66666666666666,00:00:08,8.975898312404752,0.0021085032446334
Martjushev ADWIN J,with_noise_20,log_88_1687182055,0.4,200,600,50,"[1349, 2125, 3351]","[1401, 1950, 2206, 3218, 3462]",0.7499999999999999,81.33333333333333,00:00:07,7.184822332113981,0.0016877665802475
Martjushev ADWIN J,without_noise,log_88_1687182055,0.4,200,700,20,"[1397, 1820, 3393]","[1401, 1950, 2206, 3218, 3462]",0.7499999999999999,67.66666666666667,00:00:10,10.047649562358856,0.0023602653423441
Martjushev ADWIN J,with_noise_10,log_88_1687182055,0.4,300,400,50,"[1399, 2087, 3376]","[1401, 1950, 2206, 3218, 3462]",0.7499999999999999,69.0,00:00:12,12.2448659427464,0.0028764073156557
Martjushev ADWIN J,without_noise,log_88_1687182055,0.4,300,500,10,"[1405, 1800, 3231]","[1401, 1950, 2206, 3218, 3462]",0.7499999999999999,55.66666666666666,00:00:14,14.849305405281484,0.0034882089277147
Martjushev ADWIN J,without_noise,log_88_1687182055,0.4,300,600,20,"[1379, 2085, 3271]","[1401, 1950, 2206, 3218, 3462]",0.7499999999999999,65.33333333333333,00:00:08,8.923746015876532,0.0020962522940748
Martjushev ADWIN J,with_noise_20,log_88_1687182055,0.4,300,700,50,"[1374, 2125, 3276]","[1401, 1950, 2206, 3218, 3462]",0.7499999999999999,55.333333333333336,00:00:12,12.878553910180926,0.0030252651891428
Martjushev ADWIN J,with_noise_10,log_88_1687182055,0.4,400,400,20,"[1416, 2060, 3301]","[1401, 1950, 2206, 3218, 3462]",0.7499999999999999,69.33333333333333,00:00:12,12.32349133398384,0.0028948769870763
Martjushev ADWIN J,with_noise_20,log_88_1687182055,0.4,400,500,10,"[1404, 2140, 3291]","[1401, 1950, 2206, 3218, 3462]",0.7499999999999999,47.333333333333336,00:00:14,14.574713339097798,0.0034237052711058
Martjushev ADWIN J,without_noise,log_88_1687182055,0.4,400,700,10,"[1397, 2075, 3323]","[1401, 1950, 2206, 3218, 3462]",0.7499999999999999,78.0,00:00:12,12.878903212957084,0.0030253472428839
Martjushev ADWIN J,without_noise,log_89_1687182057,0.4,100,400,10,"[199, 790, 1948, 2482, 2703]","[1144, 1943, 2486]",0.5,4.5,00:00:06,6.96218326035887,0.0021581473218719
Martjushev ADWIN J,with_noise_20,log_89_1687182057,0.4,100,500,20,"[1146, 1927, 2281, 2852, 3063]","[1144, 1943, 2486]",0.5,9.0,00:00:07,7.214927115477621,0.002236493216205
Martjushev ADWIN J,without_noise,log_89_1687182057,0.4,100,600,10,"[199, 790, 1949, 2482, 2703]","[1144, 1943, 2486]",0.5,5.0,00:00:07,7.357900801114738,0.0022808123996015
Martjushev ADWIN J,without_noise,log_89_1687182057,0.4,100,700,10,"[199, 790, 1949, 2482, 2703]","[1144, 1943, 2486]",0.5,5.0,00:00:06,6.766532026231289,0.002097499078187
Martjushev ADWIN J,without_noise,log_89_1687182057,0.4,200,400,50,"[199, 1137, 1926, 2508, 2853]","[1144, 1943, 2486]",0.7499999999999999,15.333333333333334,00:00:03,3.697463190183044,0.0011461448202675
Martjushev ADWIN J,without_noise,log_89_1687182057,0.4,200,500,50,"[199, 1137, 1926, 2508, 2853]","[1144, 1943, 2486]",0.7499999999999999,15.333333333333334,00:00:05,5.434845444746316,0.001684701005811
Martjushev ADWIN J,with_noise_10,log_89_1687182057,0.4,200,600,50,"[199, 1000, 1951, 2489, 2853]","[1144, 1943, 2486]",0.7499999999999999,51.66666666666666,00:00:05,5.087044394575059,0.0015768891489693
Martjushev ADWIN J,with_noise_20,log_89_1687182057,0.4,200,700,10,"[1119, 1945, 2281, 2732, 3084]","[1144, 1943, 2486]",0.5,13.5,00:00:07,7.620882710441947,0.0023623319003229
Martjushev ADWIN J,with_noise_20,log_89_1687182057,0.4,300,400,20,"[1149, 1800, 2469, 2902]","[1144, 1943, 2486]",0.8571428571428571,55.0,00:00:05,5.658942784182727,0.0017541670130758
Martjushev ADWIN J,without_noise,log_89_1687182057,0.4,300,500,50,"[1155, 1918, 2488, 2902]","[1144, 1943, 2486]",0.8571428571428571,12.666666666666666,00:00:05,5.19017867743969,0.0016088588584747
Martjushev ADWIN J,with_noise_20,log_89_1687182057,0.4,300,600,10,"[1124, 1800, 2469, 2902]","[1144, 1943, 2486]",0.8571428571428571,60.0,00:00:04,4.114642584696412,0.0012754626734954
Martjushev ADWIN J,with_noise_10,log_89_1687182057,0.4,300,700,50,"[1136, 1934, 2488, 2906]","[1144, 1943, 2486]",0.8571428571428571,6.333333333333333,00:00:05,5.536393755115569,0.0017161790933402
Martjushev ADWIN J,with_noise_20,log_89_1687182057,0.4,400,400,10,"[789, 1910, 2521]","[1144, 1943, 2486]",0.6666666666666666,34.0,00:00:02,2.9758488964289427,0.0009224578104243
Martjushev ADWIN J,without_noise,log_89_1687182057,0.4,400,500,50,"[1155, 1918, 2476]","[1144, 1943, 2486]",1.0,15.333333333333334,00:00:05,5.316729036159813,0.0016480871159825
Martjushev ADWIN J,with_noise_10,log_89_1687182057,0.4,400,600,10,"[1142, 1950, 2476]","[1144, 1943, 2486]",1.0,6.333333333333333,00:00:05,5.467401369474828,0.0016947927369729
Martjushev ADWIN J,without_noise,log_89_1687182057,0.4,400,700,50,"[1136, 1918, 2476, 3063]","[1144, 1943, 2486]",0.8571428571428571,14.333333333333334,00:00:05,5.241809776984155,0.0016248635390527
Martjushev ADWIN J,without_noise,log_8_1687181927,0.4,100,400,10,[],"[778, 1133]",,,00:00:47,47.07143646199256,0.0206907413019747
Martjushev ADWIN J,without_noise,log_8_1687181927,0.4,100,500,10,[],"[778, 1133]",,,00:00:25,25.88761150836945,0.0113791698937887
Martjushev ADWIN J,with_noise_10,log_8_1687181927,0.4,100,600,10,[],"[778, 1133]",,,00:00:50,50.67174675595015,0.0222732952773407
Martjushev ADWIN J,with_noise_10,log_8_1687181927,0.4,100,700,50,[],"[778, 1133]",,,00:00:29,29.091507963836197,0.0127874760280598
Martjushev ADWIN J,without_noise,log_8_1687181927,0.4,200,400,50,[],"[778, 1133]",,,00:00:28,28.55354223586619,0.0125510075762049
Martjushev ADWIN J,without_noise,log_8_1687181927,0.4,200,500,20,[],"[778, 1133]",,,00:00:35,35.072957440279424,0.0154166845891338
Martjushev ADWIN J,with_noise_10,log_8_1687181927,0.4,200,700,10,[],"[778, 1133]",,,00:00:50,50.832220094278455,0.022343833008474
Martjushev ADWIN J,without_noise,log_8_1687181927,0.4,300,400,10,[],"[778, 1133]",,,00:00:43,43.22512523829937,0.0190000550498019
Martjushev ADWIN J,with_noise_10,log_8_1687181927,0.4,300,500,50,[],"[778, 1133]",,,00:00:31,31.55376155488193,0.0138697852988492
Martjushev ADWIN J,with_noise_10,log_8_1687181927,0.4,300,600,10,[],"[778, 1133]",,,00:00:42,42.91493184305728,0.0188637063046405
Martjushev ADWIN J,with_noise_10,log_8_1687181927,0.4,300,700,10,[],"[778, 1133]",,,00:00:49,49.16271865647286,0.0216099862226254
Martjushev ADWIN J,with_noise_10,log_8_1687181927,0.4,400,400,20,[],"[778, 1133]",,,00:00:34,34.78477592673153,0.0152900113963655
Martjushev ADWIN J,with_noise_10,log_8_1687181927,0.4,400,500,10,[],"[778, 1133]",,,00:00:42,42.99070662911981,0.0188970139029098
Martjushev ADWIN J,with_noise_20,log_8_1687181927,0.4,400,600,20,[],"[778, 1133]",,,00:00:36,36.93201069068164,0.0162338508530468
Martjushev ADWIN J,with_noise_10,log_8_1687181927,0.4,400,700,10,[],"[778, 1133]",,,00:00:45,45.870382806286216,0.0201628056291367
Martjushev ADWIN J,without_noise,log_90_1687182058,0.4,100,400,50,[],[652],,,00:00:07,7.180639389902353,0.0038215217615233
Martjushev ADWIN J,without_noise,log_90_1687182058,0.4,100,500,10,[],[652],,,00:00:11,11.939479628577828,0.0063541669124948
Martjushev ADWIN J,with_noise_20,log_90_1687182058,0.4,100,600,20,[],[652],,,00:00:11,11.788642801344396,0.0062738918580864
Martjushev ADWIN J,with_noise_10,log_90_1687182058,0.4,100,700,20,[],[652],,,00:00:10,10.93266639020294,0.0058183429431628
Martjushev ADWIN J,with_noise_20,log_90_1687182058,0.4,200,400,20,[],[652],,,00:00:10,10.090025345794857,0.0053698910834459
Martjushev ADWIN J,with_noise_10,log_90_1687182058,0.4,200,500,20,[],[652],,,00:00:10,10.558673578314483,0.005619304725021
Martjushev ADWIN J,with_noise_10,log_90_1687182058,0.4,200,600,20,[],[652],,,00:00:11,11.34540605545044,0.0060380021583025
Martjushev ADWIN J,with_noise_20,log_90_1687182058,0.4,200,700,50,[],[652],,,00:00:08,8.930004073306918,0.0047525301081995
Martjushev ADWIN J,without_noise,log_90_1687182058,0.4,300,400,50,[],[652],,,00:00:06,6.672128487378359,0.0035508932875882
Martjushev ADWIN J,with_noise_20,log_90_1687182058,0.4,300,500,20,[],[652],,,00:00:10,10.710671073757112,0.005700197484703
Martjushev ADWIN J,with_noise_10,log_90_1687182058,0.4,300,600,50,[],[652],,,00:00:08,8.206810368224978,0.0043676478809073
Martjushev ADWIN J,with_noise_20,log_90_1687182058,0.4,300,700,50,[],[652],,,00:00:08,8.212725207209587,0.0043707957462531
Martjushev ADWIN J,without_noise,log_90_1687182058,0.4,400,400,10,[],[652],,,00:00:09,9.12476836051792,0.0048561832679712
Martjushev ADWIN J,without_noise,log_90_1687182058,0.4,400,500,10,[],[652],,,00:00:09,9.64621404465288,0.0051336956065209
Martjushev ADWIN J,with_noise_20,log_90_1687182058,0.4,400,600,50,[],[652],,,00:00:08,8.0339067671448,0.0042756289340845
Martjushev ADWIN J,with_noise_20,log_90_1687182058,0.4,400,700,50,[],[652],,,00:00:08,8.028107438236475,0.0042725425429677
Martjushev ADWIN J,without_noise,log_91_1687182059,0.4,100,400,20,[],"[806, 1021, 2361, 2754, 3407, 3685]",,,00:02:11,131.02003867551684,0.0254803653589103
Martjushev ADWIN J,with_noise_20,log_91_1687182059,0.4,100,500,20,[],"[806, 1021, 2361, 2754, 3407, 3685]",,,00:02:16,136.17686535883695,0.0264832488056859
Martjushev ADWIN J,with_noise_20,log_91_1687182059,0.4,100,600,50,[],"[806, 1021, 2361, 2754, 3407, 3685]",,,00:01:53,113.63450324442238,0.0220992810665932
Martjushev ADWIN J,with_noise_10,log_91_1687182059,0.4,100,700,20,[],"[806, 1021, 2361, 2754, 3407, 3685]",,,00:02:37,157.13248180318624,0.0305586312336029
Martjushev ADWIN J,with_noise_10,log_91_1687182059,0.4,200,400,20,[],"[806, 1021, 2361, 2754, 3407, 3685]",,,00:01:59,119.53720248583704,0.023247219464379
Martjushev ADWIN J,with_noise_10,log_91_1687182059,0.4,200,500,10,[],"[806, 1021, 2361, 2754, 3407, 3685]",,,00:02:53,173.4935751957819,0.0337404852578338
Martjushev ADWIN J,with_noise_10,log_91_1687182059,0.4,200,600,50,[],"[806, 1021, 2361, 2754, 3407, 3685]",,,00:02:03,123.34147508163004,0.0239870624429463
Martjushev ADWIN J,with_noise_20,log_91_1687182059,0.4,200,700,50,[699],"[806, 1021, 2361, 2754, 3407, 3685]",0.2857142857142857,107.0,00:02:02,122.1510156597942,0.0237555456358993
Martjushev ADWIN J,without_noise,log_91_1687182059,0.4,300,400,50,[],"[806, 1021, 2361, 2754, 3407, 3685]",,,00:01:55,115.03362042829394,0.0223713769794426
Martjushev ADWIN J,with_noise_20,log_91_1687182059,0.4,300,500,20,[],"[806, 1021, 2361, 2754, 3407, 3685]",,,00:02:18,138.53860273677856,0.0269425520686072
Martjushev ADWIN J,without_noise,log_91_1687182059,0.4,300,600,50,[],"[806, 1021, 2361, 2754, 3407, 3685]",,,00:01:57,117.12837394699454,0.0227787580604812
Martjushev ADWIN J,with_noise_10,log_91_1687182059,0.4,300,700,50,[],"[806, 1021, 2361, 2754, 3407, 3685]",,,00:01:53,113.60540429595858,0.0220936219945465
Martjushev ADWIN J,with_noise_10,log_91_1687182059,0.4,400,400,50,[],"[806, 1021, 2361, 2754, 3407, 3685]",,,00:01:59,119.674121895805,0.0232738471209266
Martjushev ADWIN J,with_noise_20,log_91_1687182059,0.4,400,500,50,[],"[806, 1021, 2361, 2754, 3407, 3685]",,,00:02:13,133.6547536831349,0.0259927564533517
Martjushev ADWIN J,with_noise_10,log_91_1687182059,0.4,400,600,10,[],"[806, 1021, 2361, 2754, 3407, 3685]",,,00:02:37,157.19032610114664,0.0305698806108803
Martjushev ADWIN J,with_noise_20,log_91_1687182059,0.4,400,700,20,[699],"[806, 1021, 2361, 2754, 3407, 3685]",0.2857142857142857,107.0,00:02:20,140.9585972931236,0.027413185004497
Martjushev ADWIN J,with_noise_10,log_92_1687182064,0.4,100,400,50,"[599, 1025]",[1041],0.6666666666666666,16.0,00:00:19,19.899204440414906,0.0088716916809696
Martjushev ADWIN J,with_noise_10,log_92_1687182064,0.4,100,500,20,[769],[1041],,,00:00:24,24.02381970733404,0.0107105749921239
Martjushev ADWIN J,without_noise,log_92_1687182064,0.4,100,600,10,"[249, 700, 1011]",[1041],0.5,30.0,00:00:12,12.260515221394598,0.0054661235940234
Martjushev ADWIN J,without_noise,log_92_1687182064,0.4,100,700,50,"[249, 700, 1051]",[1041],0.5,10.0,00:00:19,19.590344573371112,0.0087339922306603
Martjushev ADWIN J,with_noise_10,log_92_1687182064,0.4,200,400,10,"[599, 1000]",[1041],0.6666666666666666,41.0,00:00:25,25.505684128962457,0.0113712367940091
Martjushev ADWIN J,with_noise_10,log_92_1687182064,0.4,200,500,20,[769],[1041],,,00:00:21,21.954391232691705,0.009787958641414
Martjushev ADWIN J,without_noise,log_92_1687182064,0.4,200,600,50,"[249, 700, 1101]",[1041],0.5,60.0,00:00:18,18.608532290905718,0.0082962694119062
Martjushev ADWIN J,without_noise,log_92_1687182064,0.4,200,700,20,[1014],[1041],1.0,27.0,00:00:21,21.51469141803682,0.0095919266241804
Martjushev ADWIN J,with_noise_20,log_92_1687182064,0.4,300,400,50,"[599, 1100]",[1041],0.6666666666666666,59.0,00:00:19,19.16386078391224,0.0085438523334428
Martjushev ADWIN J,with_noise_10,log_92_1687182064,0.4,300,500,50,[1024],[1041],1.0,17.0,00:00:16,16.388354104943573,0.0073064440949369
Martjushev ADWIN J,with_noise_10,log_92_1687182064,0.4,300,600,20,[724],[1041],,,00:00:18,18.38515232503414,0.0081966795920794
Martjushev ADWIN J,with_noise_10,log_92_1687182064,0.4,300,700,20,[724],[1041],,,00:00:21,21.008700812235475,0.0093663400857046
Martjushev ADWIN J,with_noise_20,log_92_1687182064,0.4,400,400,50,"[599, 1000]",[1041],0.6666666666666666,41.0,00:00:18,18.75095179025084,0.008359764507468
Martjushev ADWIN J,with_noise_20,log_92_1687182064,0.4,400,500,20,[1024],[1041],1.0,17.0,00:00:21,21.31876019295305,0.0095045743169652
Martjushev ADWIN J,with_noise_10,log_92_1687182064,0.4,400,600,20,[724],[1041],,,00:00:10,10.58878826815635,0.0047208150994901
Martjushev ADWIN J,without_noise,log_92_1687182064,0.4,400,700,50,[1049],[1041],1.0,8.0,00:00:20,20.06753425579518,0.0089467384109653
Martjushev ADWIN J,with_noise_20,log_93_1687182065,0.4,100,400,50,[3099],"[761, 990, 1771, 2107, 2887, 3146]",0.2857142857142857,47.0,00:00:28,28.19118020031601,0.0065408770766394
Martjushev ADWIN J,with_noise_20,log_93_1687182065,0.4,100,500,50,[749],"[761, 990, 1771, 2107, 2887, 3146]",0.2857142857142857,12.0,00:00:27,27.90268857311457,0.0064739416642957
Martjushev ADWIN J,without_noise,log_93_1687182065,0.4,100,600,10,[],"[761, 990, 1771, 2107, 2887, 3146]",,,00:00:44,44.90189519990236,0.0104180731322279
Martjushev ADWIN J,without_noise,log_93_1687182065,0.4,100,700,50,[],"[761, 990, 1771, 2107, 2887, 3146]",,,00:00:29,29.19990860391408,0.0067749207897712
Martjushev ADWIN J,with_noise_10,log_93_1687182065,0.4,200,400,50,[3049],"[761, 990, 1771, 2107, 2887, 3146]",0.2857142857142857,97.0,00:00:26,26.695178207941357,0.0061937768463901
Martjushev ADWIN J,with_noise_20,log_93_1687182065,0.4,200,500,10,"[749, 1820, 3031]","[761, 990, 1771, 2107, 2887, 3146]",0.6666666666666666,58.66666666666666,00:00:34,34.72253151796758,0.0080562718139135
Martjushev ADWIN J,without_noise,log_93_1687182065,0.4,200,600,50,[],"[761, 990, 1771, 2107, 2887, 3146]",,,00:00:28,28.60130851715803,0.0066360344587373
Martjushev ADWIN J,without_noise,log_93_1687182065,0.4,200,700,20,[],"[761, 990, 1771, 2107, 2887, 3146]",,,00:00:35,35.00865243654698,0.0081226571778531
Martjushev ADWIN J,with_noise_20,log_93_1687182065,0.4,300,400,20,"[1179, 3040]","[761, 990, 1771, 2107, 2887, 3146]",0.5,147.5,00:00:26,26.85763894673437,0.0062314707533026
Martjushev ADWIN J,with_noise_10,log_93_1687182065,0.4,300,500,10,"[749, 2980]","[761, 990, 1771, 2107, 2887, 3146]",0.5,52.5,00:00:30,30.415874843485653,0.0070570475274908
Martjushev ADWIN J,with_noise_20,log_93_1687182065,0.4,300,600,10,"[1069, 3040]","[761, 990, 1771, 2107, 2887, 3146]",0.5,92.5,00:00:41,41.23591933585704,0.0095674986858136
Martjushev ADWIN J,without_noise,log_93_1687182065,0.4,300,700,10,[],"[761, 990, 1771, 2107, 2887, 3146]",,,00:00:47,47.1879821177572,0.010948487730338
Martjushev ADWIN J,without_noise,log_93_1687182065,0.4,400,400,10,[],"[761, 990, 1771, 2107, 2887, 3146]",,,00:00:37,37.10524448566139,0.0086091054491093
Martjushev ADWIN J,without_noise,log_93_1687182065,0.4,400,600,10,[],"[761, 990, 1771, 2107, 2887, 3146]",,,00:00:42,42.96684885304421,0.0099691064624232
Martjushev ADWIN J,without_noise,log_93_1687182065,0.4,400,700,10,[],"[761, 990, 1771, 2107, 2887, 3146]",,,00:00:42,42.89465021807701,0.0099523550389969
Martjushev ADWIN J,without_noise,log_94_1687182067,0.4,100,400,10,"[559, 690, 1996, 2982, 3163]","[517, 868, 1998, 2959, 3215]",1.0,59.4,00:00:05,5.321696640923619,0.0012501049191739
